opportunity_id,product,account,deal_stage,engage_date,close_date,close_value,product_length,account_length,product_word_count,account_word_count,product_has_question,account_has_question,product_has_exclamation,account_has_exclamation,product_avg_word_length,account_avg_word_length,product_unique_word_ratio,account_unique_word_ratio,product_has_digits,account_has_digits,is_high_value_deal
04OAV3CV,gtx plus pro,,engaging,2017-05-17,,,12,,3,,False,False,False,False,3.3333333333333335,,1.0,,False,False,False
NISR8D1V,gtx basic,hottechi,won,2017-05-17,2017-08-08,553.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
T4MF2SMF,mg advanced,scotfind,won,2017-05-17,2017-06-04,3624.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,True
G6PDDHMN,gtx basic,genco pura olive oil company,lost,2017-05-17,2017-05-31,0.0,9,28.0,2,5.0,False,False,False,False,4.0,4.8,1.0,1.0,False,False,False
S2GG93I6,gtxpro,faxquote,lost,2017-05-17,2017-08-22,0.0,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,False
8GV0BQTU,mg advanced,xx holding,engaging,2017-05-17,,,11,10.0,2,2.0,False,False,False,False,5.0,4.5,1.0,1.0,False,False,False
I99AI8C5,mg special,dambase,lost,2017-05-17,2017-08-08,0.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
3SEMPUU1,gtxpro,labdrill,engaging,2017-05-17,,,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,False
8W87JE97,gtxpro,konex,lost,2017-05-17,2017-08-12,0.0,6,5.0,1,1.0,False,False,False,False,6.0,5.0,1.0,1.0,False,False,False
RQM0PS59,mg special,j texon,lost,2017-05-17,2017-08-18,0.0,10,7.0,2,2.0,False,False,False,False,4.5,3.0,1.0,1.0,False,False,False
483NKH0E,gtxpro,plexzap,won,2017-05-17,2017-08-18,4644.0,6,7.0,1,1.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,True
G6QI40AT,mg special,umbrella corporation,lost,2017-05-17,2017-05-29,0.0,10,20.0,2,2.0,False,False,False,False,4.5,9.5,1.0,1.0,False,False,False
UQY5TEE8,mg special,codehow,won,2017-05-17,2017-09-20,51.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
AXHNVQPQ,gtxpro,golddex,won,2017-05-17,2017-09-08,4573.0,6,7.0,1,1.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,True
N2KXGJO3,mg advanced,silis,won,2017-05-17,2017-08-01,3033.0,11,5.0,2,1.0,False,False,False,False,5.0,5.0,1.0,1.0,False,False,False
DDP76LIP,mg special,hatfan,lost,2017-05-17,2017-05-26,0.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
43AH1M09,mg special,warephase,lost,2017-05-18,2017-05-24,0.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
852ZZB90,mg special,ron tech,won,2017-05-18,2017-06-02,58.0,10,8.0,2,2.0,False,False,False,False,4.5,3.5,1.0,1.0,False,False,False
V2GGEAOC,mg special,streethex,won,2017-05-18,2017-09-15,51.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
0Y8HO91H,gtxpro,massive dynamic,won,2017-05-18,2017-08-02,4873.0,6,15.0,1,2.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,True
0K59ZLQC,gtx basic,donquadtech,engaging,2017-05-18,,,9,11.0,2,1.0,False,False,False,False,4.0,11.0,1.0,1.0,False,False,False
PNUBACZM,gtxpro,isdom,won,2017-05-18,2017-06-07,4606.0,6,5.0,1,1.0,False,False,False,False,6.0,5.0,1.0,1.0,False,False,True
DPT11UGS,gtx plus basic,iselectrics,won,2017-05-18,2017-09-05,995.0,14,11.0,3,1.0,False,False,False,False,4.0,11.0,1.0,1.0,False,False,False
GQFRHJF6,gtxpro,umbrella corporation,won,2017-05-18,2017-08-10,4581.0,6,20.0,1,2.0,False,False,False,False,6.0,9.5,1.0,1.0,False,False,True
S8ALJKKH,gtxpro,massive dynamic,won,2017-05-18,2017-08-14,4671.0,6,15.0,1,2.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,True
2BXYT4PD,gtx plus pro,funholding,engaging,2017-05-18,,,12,10.0,3,1.0,False,False,False,False,3.3333333333333335,10.0,1.0,1.0,False,False,False
2FMT1053,mg advanced,,engaging,2017-05-18,,,11,,2,,False,False,False,False,5.0,,1.0,,False,False,False
HU970PDK,gtx plus pro,donquadtech,engaging,2017-05-18,,,12,11.0,3,1.0,False,False,False,False,3.3333333333333335,11.0,1.0,1.0,False,False,False
D85PDC6S,gtx plus pro,,engaging,2017-05-18,,,12,,3,,False,False,False,False,3.3333333333333335,,1.0,,False,False,False
7D75QXBD,gtx plus basic,groovestreet,engaging,2017-05-18,,,14,12.0,3,1.0,False,False,False,False,4.0,12.0,1.0,1.0,False,False,False
N3GVE0VP,gtk 500,,engaging,2017-05-18,,,7,,2,,False,False,False,False,3.0,,1.0,,True,False,False
L71FBIF7,mg special,bioholding,lost,2017-05-18,2017-09-10,0.0,10,10.0,2,1.0,False,False,False,False,4.5,10.0,1.0,1.0,False,False,False
HU6IS6Q2,gtx plus pro,domzoom,won,2017-05-18,2017-06-11,5241.0,12,7.0,3,1.0,False,False,False,False,3.3333333333333335,7.0,1.0,1.0,False,False,True
UXFEJC9Q,gtx plus basic,nam zim,won,2017-05-18,2017-05-22,1082.0,14,7.0,3,2.0,False,False,False,False,4.0,3.0,1.0,1.0,False,False,False
D4Z6IL8W,gtx basic,rundofase,won,2017-05-18,2017-06-05,616.0,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
OK39IHP1,mg special,,engaging,2017-05-18,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
5FG7S674,mg special,zencorporation,lost,2017-05-18,2017-08-14,0.0,10,14.0,2,1.0,False,False,False,False,4.5,14.0,1.0,1.0,False,False,False
KJXB9Q7O,mg special,finhigh,lost,2017-05-18,2017-05-24,0.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
CX4ZLSDW,mg special,,engaging,2017-05-18,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
UFL6ZQDV,gtx basic,,engaging,2017-05-18,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
KN3H2R4V,gtx basic,y corporation,lost,2017-05-18,2017-06-25,0.0,9,13.0,2,2.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
20QTAZ1L,mg special,lexiqvolax,lost,2017-05-18,2017-05-23,0.0,10,10.0,2,1.0,False,False,False,False,4.5,10.0,1.0,1.0,False,False,False
NJCI3Y9S,gtxpro,condax,won,2017-05-18,2017-06-03,4642.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,True
OATOYNX2,mg special,bioholding,won,2017-05-19,2017-06-27,63.0,10,10.0,2,1.0,False,False,False,False,4.5,10.0,1.0,1.0,False,False,False
GAH11YHT,mg advanced,konex,lost,2017-05-19,2017-05-20,0.0,11,5.0,2,1.0,False,False,False,False,5.0,5.0,1.0,1.0,False,False,False
FT8227WB,gtx plus basic,zencorporation,lost,2017-05-19,2017-06-01,0.0,14,14.0,3,1.0,False,False,False,False,4.0,14.0,1.0,1.0,False,False,False
0XHTFQE8,gtx plus basic,betasoloin,won,2017-05-19,2017-08-19,1131.0,14,10.0,3,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
6I76NXTK,gtx basic,ganjaflex,won,2017-05-19,2017-09-04,503.0,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
0FLFT1R4,gtx basic,massive dynamic,won,2017-05-19,2017-08-03,516.0,9,15.0,2,2.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
QX4VN0WB,gtx basic,mathtouch,won,2017-05-19,2017-09-01,592.0,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
14V0RQBV,gtxpro,toughzap,lost,2017-05-19,2017-08-27,0.0,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,False
2G82J8WD,gtxpro,warephase,won,2017-05-19,2017-09-11,4914.0,6,9.0,1,1.0,False,False,False,False,6.0,9.0,1.0,1.0,False,False,True
00KY25OA,gtx basic,condax,won,2017-05-19,2017-06-01,564.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
QDDD0L2Y,mg special,kan code,lost,2017-05-19,2017-05-27,0.0,10,8.0,2,2.0,False,False,False,False,4.5,3.5,1.0,1.0,False,False,False
6TN4T6HN,gtx plus basic,golddex,won,2017-05-19,2017-06-01,964.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
VA2JJZXD,gtxpro,rundofase,lost,2017-05-19,2017-09-09,0.0,6,9.0,1,1.0,False,False,False,False,6.0,9.0,1.0,1.0,False,False,False
MQY3YOQS,gtx basic,funholding,won,2017-05-19,2017-06-02,583.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
MGD7DZAU,gtx basic,globex corporation,engaging,2017-05-19,,,9,18.0,2,2.0,False,False,False,False,4.0,8.5,1.0,1.0,False,False,False
BRFHWGVC,gtx plus basic,,engaging,2017-05-19,,,14,,3,,False,False,False,False,4.0,,1.0,,False,False,False
3YWITFR5,gtx basic,ron tech,won,2017-05-19,2017-08-15,440.0,9,8.0,2,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
BEKQZ411,mg special,inity,won,2017-05-19,2017-08-31,58.0,10,5.0,2,1.0,False,False,False,False,4.5,5.0,1.0,1.0,False,False,False
PK0T5N02,gtx plus basic,initech,won,2017-05-19,2017-05-26,1093.0,14,7.0,3,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
8Z4ZMS9U,mg advanced,,engaging,2017-05-19,,,11,,2,,False,False,False,False,5.0,,1.0,,False,False,False
DTSCBNCX,gtx plus basic,donquadtech,lost,2017-05-19,2017-08-12,0.0,14,11.0,3,1.0,False,False,False,False,4.0,11.0,1.0,1.0,False,False,False
TUDKP25E,mg advanced,rangreen,lost,2017-05-20,2017-08-01,0.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
JL9ERNVY,gtx plus pro,,engaging,2017-05-20,,,12,,3,,False,False,False,False,3.3333333333333335,,1.0,,False,False,False
E1OBRLYZ,gtx basic,zencorporation,won,2017-05-20,2017-05-27,529.0,9,14.0,2,1.0,False,False,False,False,4.0,14.0,1.0,1.0,False,False,False
913RPKAD,gtxpro,sumace,won,2017-05-20,2017-05-24,4839.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,True
JM5GDLEF,gtxpro,,engaging,2017-05-20,,,6,,1,,False,False,False,False,6.0,,1.0,,False,False,False
NJC209SC,gtxpro,cancity,won,2017-05-20,2017-09-27,5961.0,6,7.0,1,1.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,True
MMUC1AXI,gtxpro,gogozoom,won,2017-05-20,2017-08-09,5647.0,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,True
X66G66ZA,mg special,toughzap,won,2017-05-20,2017-08-18,56.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
PI2PHSBE,gtx basic,zencorporation,lost,2017-05-20,2017-08-05,0.0,9,14.0,2,1.0,False,False,False,False,4.0,14.0,1.0,1.0,False,False,False
CYKC7RXH,gtxpro,kan code,lost,2017-05-20,2017-08-06,0.0,6,8.0,1,2.0,False,False,False,False,6.0,3.5,1.0,1.0,False,False,False
WXRWSVTT,gtx basic,kan code,won,2017-05-20,2017-08-18,492.0,9,8.0,2,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
81NOKKSW,mg special,statholdings,won,2017-05-20,2017-08-31,68.0,10,12.0,2,1.0,False,False,False,False,4.5,12.0,1.0,1.0,False,False,False
CP3JY4PE,mg advanced,groovestreet,won,2017-05-20,2017-09-14,3728.0,11,12.0,2,1.0,False,False,False,False,5.0,12.0,1.0,1.0,False,False,True
K2683261,gtx plus basic,plusstrip,won,2017-05-20,2017-09-13,1082.0,14,9.0,3,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
MPCJV2LA,gtx plus basic,hatfan,lost,2017-05-20,2017-08-21,0.0,14,6.0,3,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
0DDBDPJU,gtx basic,funholding,won,2017-05-20,2017-08-05,557.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
RXIQFV8D,mg special,dontechi,won,2017-05-20,2017-08-09,60.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
5RGYU88R,gtx plus pro,scottech,won,2017-05-20,2017-05-25,5046.0,12,8.0,3,1.0,False,False,False,False,3.3333333333333335,8.0,1.0,1.0,False,False,True
F3P73EG4,mg special,gogozoom,won,2017-05-20,2017-08-04,53.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
CRLWCEMY,mg advanced,stanredtax,won,2017-05-20,2017-06-10,2807.0,11,10.0,2,1.0,False,False,False,False,5.0,10.0,1.0,1.0,False,False,False
3590U14O,gtxpro,plexzap,lost,2017-05-20,2017-08-23,0.0,6,7.0,1,1.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,False
CFOYAHQ1,gtxpro,plusstrip,lost,2017-05-20,2017-05-30,0.0,6,9.0,1,1.0,False,False,False,False,6.0,9.0,1.0,1.0,False,False,False
IQ5ASHI1,gtx basic,bioholding,won,2017-05-21,2017-08-11,475.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
G378ZBNC,mg advanced,ron tech,won,2017-05-21,2017-08-03,3031.0,11,8.0,2,2.0,False,False,False,False,5.0,3.5,1.0,1.0,False,False,False
6ZVC87CV,mg special,ontomedia,won,2017-05-21,2017-08-09,53.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
4Y1DYANE,gtx plus basic,xx zobam,won,2017-05-21,2017-06-04,1112.0,14,8.0,3,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
CX0SXNCN,gtx basic,treequote,engaging,2017-05-21,,,9,9.0,2,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
PGYBGBU3,gtxpro,yearin,won,2017-05-21,2017-09-11,4491.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,True
GQPQ6XBD,gtx basic,blackzim,won,2017-05-21,2017-06-06,562.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
G4KL8QWY,gtx basic,rantouch,won,2017-05-21,2017-06-04,593.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
GIVVPRQQ,gtxpro,hottechi,won,2017-05-21,2017-08-30,4606.0,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,True
JF178AXO,gtx plus basic,faxquote,won,2017-05-21,2017-08-11,1100.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
43NBMRFY,gtx plus basic,scotfind,won,2017-05-21,2017-08-18,1198.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
RE3UNESR,gtx basic,,engaging,2017-05-21,,,9,,2,,False,False,False,False,4.0,,1.0,,False,False,False
PPUSV3RG,gtx plus pro,,engaging,2017-05-21,,,12,,3,,False,False,False,False,3.3333333333333335,,1.0,,False,False,False
UQ67214Z,mg advanced,dontechi,won,2017-05-21,2017-08-20,3250.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
HDITQL1S,mg advanced,treequote,won,2017-05-21,2017-09-05,2785.0,11,9.0,2,1.0,False,False,False,False,5.0,9.0,1.0,1.0,False,False,False
1WPONGOS,mg special,scotfind,won,2017-05-21,2017-08-11,49.0,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
UF0S02A4,mg advanced,inity,lost,2017-05-21,2017-05-25,0.0,11,5.0,2,1.0,False,False,False,False,5.0,5.0,1.0,1.0,False,False,False
ZG1DFNPW,gtx basic,bioholding,won,2017-05-21,2017-09-15,547.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
SS9FXCS2,mg special,bioholding,won,2017-05-21,2017-08-01,57.0,10,10.0,2,1.0,False,False,False,False,4.5,10.0,1.0,1.0,False,False,False
SHE8LB0Y,mg special,fasehatice,lost,2017-05-21,2017-08-08,0.0,10,10.0,2,1.0,False,False,False,False,4.5,10.0,1.0,1.0,False,False,False
9D6NTQ16,mg special,y corporation,lost,2017-05-21,2017-08-06,0.0,10,13.0,2,2.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
59N6QWQM,mg advanced,sonron,lost,2017-05-21,2017-05-23,0.0,11,6.0,2,1.0,False,False,False,False,5.0,6.0,1.0,1.0,False,False,False
ZHKJIJA1,gtx basic,cheers,won,2017-05-21,2017-08-05,572.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
SDL8MJ4R,mg special,ontomedia,won,2017-05-21,2017-06-10,48.0,10,9.0,2,1.0,False,False,False,False,4.5,9.0,1.0,1.0,False,False,False
G86OKJFV,gtx plus pro,isdom,lost,2017-05-22,2017-05-31,0.0,12,5.0,3,1.0,False,False,False,False,3.3333333333333335,5.0,1.0,1.0,False,False,False
WM7XURV6,gtx plus basic,groovestreet,engaging,2017-05-22,,,14,12.0,3,1.0,False,False,False,False,4.0,12.0,1.0,1.0,False,False,False
6I125KPN,mg advanced,,engaging,2017-05-22,,,11,,2,,False,False,False,False,5.0,,1.0,,False,False,False
HUCB9WIQ,mg advanced,conecom,lost,2017-05-22,2017-09-08,0.0,11,7.0,2,1.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,False
R8CMI00I,gtx basic,kan code,won,2017-05-22,2017-06-06,555.0,9,8.0,2,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
T7HHH8HK,gtx basic,konex,won,2017-05-22,2017-09-02,476.0,9,5.0,2,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
2YLXKON1,mg advanced,,engaging,2017-05-22,,,11,,2,,False,False,False,False,5.0,,1.0,,False,False,False
407NLHJH,gtx plus basic,labdrill,won,2017-05-22,2017-06-14,1090.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
ZJQKUIZ4,mg special,opentech,engaging,2017-05-22,,,10,8.0,2,1.0,False,False,False,False,4.5,8.0,1.0,1.0,False,False,False
KD63LC6D,gtx basic,condax,won,2017-05-22,2017-09-25,584.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
WS3BIQ4S,gtx plus pro,,engaging,2017-05-22,,,12,,3,,False,False,False,False,3.3333333333333335,,1.0,,False,False,False
TB27K4GC,gtk 500,finjob,won,2017-05-22,2017-08-14,24745.0,7,6.0,2,1.0,False,False,False,False,3.0,6.0,1.0,1.0,True,False,True
U177IWW0,gtx plus basic,,engaging,2017-05-22,,,14,,3,,False,False,False,False,4.0,,1.0,,False,False,False
VN8YFKTN,gtxpro,condax,lost,2017-05-22,2017-05-25,0.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,False
NFFS1KSK,gtx basic,zotware,won,2017-05-22,2017-05-27,512.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
SWEQFKRF,gtxpro,,engaging,2017-05-22,,,6,,1,,False,False,False,False,6.0,,1.0,,False,False,False
V1T47SKL,mg special,zoomit,won,2017-05-22,2017-06-07,60.0,10,6.0,2,1.0,False,False,False,False,4.5,6.0,1.0,1.0,False,False,False
LFPY1Z14,gtxpro,hottechi,lost,2017-05-22,2017-09-07,0.0,6,8.0,1,1.0,False,False,False,False,6.0,8.0,1.0,1.0,False,False,False
M6IGBW79,gtx plus basic,dalttechnology,won,2017-05-22,2017-08-08,1088.0,14,14.0,3,1.0,False,False,False,False,4.0,14.0,1.0,1.0,False,False,False
HYSOZRCG,gtx plus basic,,engaging,2017-05-23,,,14,,3,,False,False,False,False,4.0,,1.0,,False,False,False
41RF80KQ,gtx plus pro,,engaging,2017-05-23,,,12,,3,,False,False,False,False,3.3333333333333335,,1.0,,False,False,False
CYB0NUCJ,mg special,,engaging,2017-05-23,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
2QGI573A,gtx basic,the new york inquirer,won,2017-05-23,2017-05-26,463.0,9,21.0,2,4.0,False,False,False,False,4.0,4.5,1.0,1.0,False,False,False
QW4QPPSY,gtx plus basic,gekko co,won,2017-05-23,2017-08-24,877.0,14,8.0,3,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
99L2TNR5,mg advanced,hottechi,won,2017-05-23,2017-08-24,3339.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
3H3TNCP5,gtx plus basic,condax,engaging,2017-05-23,,,14,6.0,3,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
J8Y1OGY2,mg special,finhigh,lost,2017-05-23,2017-05-28,0.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
7SJD7M9K,gtxpro,funholding,won,2017-05-23,2017-08-20,4180.0,6,10.0,1,1.0,False,False,False,False,6.0,10.0,1.0,1.0,False,False,True
OKNOWHS3,gtx plus basic,labdrill,lost,2017-05-23,2017-08-02,0.0,14,8.0,3,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
VO8WTDHE,gtx basic,hatfan,lost,2017-05-23,2017-05-26,0.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
5FX5TX9L,gtx plus pro,hatfan,won,2017-05-23,2017-08-14,4642.0,12,6.0,3,1.0,False,False,False,False,3.3333333333333335,6.0,1.0,1.0,False,False,True
TLT4JJ0U,mg advanced,warephase,lost,2017-05-23,2017-09-13,0.0,11,9.0,2,1.0,False,False,False,False,5.0,9.0,1.0,1.0,False,False,False
RA77E84P,gtx basic,globex corporation,won,2017-05-23,2017-09-08,578.0,9,18.0,2,2.0,False,False,False,False,4.0,8.5,1.0,1.0,False,False,False
7U225819,mg advanced,gogozoom,won,2017-05-23,2017-08-11,3285.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
075SHVO3,mg special,plexzap,lost,2017-05-23,2017-08-12,0.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
HHNFD7DX,gtx plus basic,xx zobam,lost,2017-05-23,2017-08-29,0.0,14,8.0,3,2.0,False,False,False,False,4.0,3.5,1.0,1.0,False,False,False
PA55AGYL,gtxpro,cheers,won,2017-05-23,2017-05-31,5212.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,True
V93ZA48C,gtx basic,donware,won,2017-05-24,2017-09-24,614.0,9,7.0,2,1.0,False,False,False,False,4.0,7.0,1.0,1.0,False,False,False
TR3TXXHF,gtx plus pro,bubba gump,won,2017-05-24,2017-09-13,5778.0,12,10.0,3,2.0,False,False,False,False,3.3333333333333335,4.5,1.0,1.0,False,False,True
11V16SZZ,gtx basic,labdrill,engaging,2017-05-24,,,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
SURL8H49,mg advanced,bubba gump,won,2017-05-24,2017-09-10,3521.0,11,10.0,2,2.0,False,False,False,False,5.0,4.5,1.0,1.0,False,False,True
3IWUUUCN,gtxpro,,engaging,2017-05-24,,,6,,1,,False,False,False,False,6.0,,1.0,,False,False,False
POXC3DA1,gtx plus pro,kinnamplus,lost,2017-05-24,2017-09-21,0.0,12,10.0,3,1.0,False,False,False,False,3.3333333333333335,10.0,1.0,1.0,False,False,False
KMGXUADZ,gtxpro,rundofase,won,2017-05-24,2017-08-06,5109.0,6,9.0,1,1.0,False,False,False,False,6.0,9.0,1.0,1.0,False,False,True
K7TV5UBZ,gtx plus pro,,engaging,2017-05-24,,,12,,3,,False,False,False,False,3.3333333333333335,,1.0,,False,False,False
X5IZZ69D,gtx basic,doncon,lost,2017-05-24,2017-06-20,0.0,9,6.0,2,1.0,False,False,False,False,4.0,6.0,1.0,1.0,False,False,False
X58FLJ8K,gtx plus pro,lexiqvolax,won,2017-05-24,2017-09-18,5190.0,12,10.0,3,1.0,False,False,False,False,3.3333333333333335,10.0,1.0,1.0,False,False,True
IDBXD4OU,gtx basic,scotfind,lost,2017-05-24,2017-08-22,0.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
TDNJDFU6,gtxpro,zoomit,lost,2017-05-24,2017-08-13,0.0,6,6.0,1,1.0,False,False,False,False,6.0,6.0,1.0,1.0,False,False,False
KIMUGBN5,mg advanced,dontechi,lost,2017-05-24,2017-08-14,0.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
4G0X8VHP,mg advanced,y corporation,engaging,2017-05-24,,,11,13.0,2,2.0,False,False,False,False,5.0,6.0,1.0,1.0,False,False,False
6BIZ2MB6,mg special,,engaging,2017-05-24,,,10,,2,,False,False,False,False,4.5,,1.0,,False,False,False
7U81B9AQ,gtx plus basic,goodsilron,won,2017-05-24,2017-09-27,940.0,14,10.0,3,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
WGSS08LF,gtxpro,dambase,lost,2017-05-24,2017-08-26,0.0,6,7.0,1,1.0,False,False,False,False,6.0,7.0,1.0,1.0,False,False,False
WC8KQJV9,gtx basic,goodsilron,won,2017-05-24,2017-08-06,647.0,9,10.0,2,1.0,False,False,False,False,4.0,10.0,1.0,1.0,False,False,False
FENOSL5C,gtx plus pro,condax,won,2017-05-24,2017-08-17,6206.0,12,6.0,3,1.0,False,False,False,False,3.3333333333333335,6.0,1.0,1.0,False,False,True
PQ3CLZ2N,mg advanced,massive dynamic,won,2017-05-24,2017-09-10,3158.0,11,15.0,2,2.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,False
N4ZJ2PJT,mg advanced,donware,won,2017-05-24,2017-08-19,2699.0,11,7.0,2,1.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,False
32A5TJ6D,mg special,domzoom,lost,2017-05-25,2017-08-13,0.0,10,7.0,2,1.0,False,False,False,False,4.5,7.0,1.0,1.0,False,False,False
HZCF65PU,gtx plus basic,plussunin,won,2017-05-25,2017-08-04,1302.0,14,9.0,3,1.0,False,False,False,False,4.0,9.0,1.0,1.0,False,False,False
TCTLOMKP,mg advanced,bioplex,won,2017-05-25,2017-06-27,2993.0,11,7.0,2,1.0,False,False,False,False,5.0,7.0,1.0,1.0,False,False,False
O0NCMYX9,gtx basic,betatech,won,2017-05-25,2017-06-05,460.0,9,8.0,2,1.0,False,False,False,False,4.0,8.0,1.0,1.0,False,False,False
0STR2QEA,gtx plus pro,inity,engaging,2017-05-25,,,12,5.0,3,1.0,False,False,False,False,3.3333333333333335,5.0,1.0,1.0,False,False,False
HELQUZNO,gtx basic,konex,won,2017-05-25,2017-09-25,616.0,9,5.0,2,1.0,False,False,False,False,4.0,5.0,1.0,1.0,False,False,False
V7DHDF8V,mg advanced,scottech,lost,2017-05-25,2017-08-07,0.0,11,8.0,2,1.0,False,False,False,False,5.0,8.0,1.0,1.0,False,False,False
